,episode,step,epsilon,smiles,reward,q,random,loss,logP,ic50,QED,SA,cycles
102418,3024,39,0.2203852503682037,CC1C(CC(=S)Br)C(O)(Br)CC1(Br)C(F)OBr,-5.006756010729981,13.429108,True,0.20378439128398892,4.594100000000003,7.04168701171875,0.3332719069752456,-6.043794788990718,-0.0
102458,3025,39,0.2202750577430196,CC(Cl)CC(=O)CC(=P)C1C2C1C2(O)Br,-2.801990723002572,18.735231,True,0.18580704927444455,2.2375000000000003,5.969798564910889,0.624394042529734,-5.258951406391621,-0.0
102498,3026,39,0.22016492021414813,CCC(O)(F)C1(Cl)CC1(F)Br,-1.6038292802567182,21.275282,False,0.10255926847457886,2.496500000000001,5.9527320861816415,0.7456675462312334,-4.983371566893343,-0.0
102534,3027,35,0.22005483775404105,CCC(=O)CCCCC(C)(O)Br,2.4565779844954343,41.564323,True,0.2723354697227478,2.629300000000001,10.156700134277344,0.5691422045698503,-3.3309855752552355,-0.0
102572,3028,33,0.21994481033516405,CCC(F)CC(=O)CCC1(C)CC(Br)(OS)C1,-1.5258427101205014,30.786446,True,1.50873064994812,4.226600000000004,8.204562187194824,0.4302692165623167,-4.509267554857817,-0.0
102618,3029,39,0.21983483792999647,B#CC(Br)(CC)C(=O)CCC1(F)CC(O)(Br)C1,0.40929602726807457,43.604267,False,0.07548108696937561,2.5927000000000007,10.029485702514648,0.5987913548956884,-5.121035126820737,-0.0
102650,3030,31,0.21972492051103149,O=C(CCBr)CC1(F)CC(O)(Br)C1Cl,-0.6524932707561557,21.634079999999997,False,0.12014571577310562,2.533500000000001,6.9060306549072275,0.7897749284733978,-5.0885213429154685,-0.0
102692,3031,33,0.219615058050776,CC(=O)C(Cl)=C(Cl)C(F)C1CC(O)(Br)C1C,-1.6513220650287257,22.897707,True,1.3473221063613892,3.342200000000002,7.25621747970581,0.6349737776236247,-5.2172427121212825,-0.0
102736,3032,37,0.2195052505217506,CCC(=O)CC(Cl)C1CC(O)(Br)C1=N,-1.696339550452673,31.905071000000003,True,0.1470392644405365,2.08617,5.422291278839111,0.7756838782532669,-4.890598265992393,-0.0
102771,3033,32,0.21939549789648974,CC(=O)CC(=BOP)CC1CC(O)(Br)C1,0.260100164392719,43.881409999999995,False,0.1297423541545868,1.4473999999999996,10.245014190673828,0.4738901410053701,-4.636730751940012,-0.0
102818,3034,39,0.2192858001475415,CC1C=C2C(O)(Cl)CC21Cl,-2.607633023773309,17.720192,False,0.19715076684951785,1.8712,8.013910293579103,0.4441565978578216,-5.36309325999352,-0.0
102852,3035,33,0.21917615724746772,CC(=O)CCC1(ON)CC(Br)(OCl)C1(Br)C=N,-5.587924879022144,21.791452,False,0.054479345679283135,2.4332700000000003,5.011605262756348,0.4130284128934893,-5.665991604798155,-0.0
102895,3036,36,0.21906656916884404,BB(Br)C(O)(CP)B(B)C(O)CC#C,-7.219999834733143,22.739304999999998,True,0.19861677289009091,-2.2648,4.707809448242188,0.3367410152734693,-6.3596269383809005,-0.0
102938,3037,39,0.21895703588425966,OC1(Br)CC2=C(C=C1Cl)C2,-2.8516836739909626,17.161929999999998,False,1.4644428491592407,2.2966000000000006,5.3601346015930185,0.6224729074226723,-4.886726283748718,-0.0
102978,3038,39,0.2188475573663175,CCC1(O)C(S)C1(Cl)C(=O)C1CC(O)(Br)C1Br,-3.361485542452156,17.367447,False,0.13832910358905792,1.8531,7.2279601097106925,0.49355471509490206,-5.766105728479259,-0.0
103014,3039,35,0.2187381335876344,CC(=CN)CCC(C)CC(O)Br,-0.5869155560622721,35.159040000000005,True,0.841670036315918,2.3686000000000007,6.443084239959718,0.7196093517842922,-4.307752628736798,-0.0
103057,3040,38,0.2186287645208405,CCC(=O)CCC1CC(Br)(OBr)C1F,-2.0087725578050177,23.5311,True,0.055842190980911255,3.5214000000000025,5.485040664672852,0.7203830690329698,-4.858717080961208,-0.0
103098,3041,39,0.21851945013858007,CCCC(=O)C(Cl)(Br)C1(Cl)CC(O)(Br)C1,0.202263026149218,31.796885999999997,False,0.21063953638076785,3.540500000000001,7.247895240783691,0.7549496464388117,-4.396711449598533,-0.0
103130,3042,31,0.21841019041351084,CC(=O)CC(=S)CC(=O)C1CC(O)(Br)C1,2.3948785601291758,40.585407000000004,True,1.469011902809143,1.7881,10.219991683959961,0.6200077976739852,-3.7292290702209208,-0.0
103171,3043,32,0.2183009853183041,CC1C(C)C1(O)C(=O)C1CC(Br)(ON)C1,-0.4046607552511368,33.64561,True,0.09284477680921556,0.9639000000000002,8.455140113830566,0.5955934287408852,-4.738366290619499,-0.0
103211,3044,32,0.21819183482564494,CC(Br)C1=C(Cl)C(Br)(OCl)C(Br)C(O)=NC=C1CS,-12.635932579758384,0.24312621,True,1.3524160385131836,5.071600000000003,4.854710102081299,0.4045117706403277,-5.5613831858341936,-2.0
103258,3045,39,0.21808273890823213,CC(S)CCC(Br)(CS)C(O)(F)CBr,-2.873870902105621,26.178003,False,0.34330761432647705,3.2014000000000014,7.320648193359375,0.4847291415618537,-5.3702898044539324,-0.0
103290,3046,31,0.21797369753877804,C=CC(N)CCCC(C)(Cl)ON,-1.110189206530208,13.877158999999999,True,1.0310941934585571,1.5153,9.38912296295166,0.3811792939990832,-4.650994316081713,-0.0
103332,3047,33,0.21786471069000868,COC1(Br)CC(C(=O)CCC(C)C)C1,1.9404587087674088,36.590492,True,0.05525954812765122,3.1393000000000018,8.031250953674316,0.7121346383887435,-3.2161305856921367,-0.0
103376,3048,37,0.2177557783346637,CCC(=O)C(F)CC1C2CC(O)(Br)C12,-0.24829219576181785,34.64444,True,0.07074633240699768,2.0431,7.61748743057251,0.7896841120359263,-5.222102899113149,-0.0
103415,3049,36,0.2176469004454964,CC(P)C(Cl)(CI)CCCC1CC(O)(Br)C1,-0.9314578326175612,23.570692,True,0.04817146062850952,4.326400000000004,10.190353393554688,0.3697366166188098,-4.962357267061486,-0.0
103453,3050,34,0.21753807699527364,CC(P)(Br)C(=O)C(=CN)CCC1CC(O)(Br)C1,-0.8054623533072176,44.03779,False,0.12326429039239885,2.6580000000000004,9.332947731018066,0.433412990214672,-4.675176092831472,-0.0
103497,3051,38,0.21742930795677598,CC(CCC(=O)C1CC(O)(Br)C1)C(O)C=N,0.6314365958889463,47.839375,False,1.4201714992523191,1.4757699999999998,10.137155532836914,0.5120554848042499,-4.487197792389817,-0.0
103530,3052,31,0.21732059330279765,CCC(C)CC(O)C(=O)C1CC(O)(Br)C1,2.843959014746002,40.261196000000005,True,0.08993729948997498,1.8461,10.163877487182617,0.7549971073502033,-4.1307714552983485,-0.0
103577,3053,38,0.21721193300614625,N=CCCC1(Br)CC2(Br)OC12,-3.985640703120101,26.017661999999998,True,0.8058990240097046,2.44357,6.692976474761963,0.4818026987383705,-5.859935708905178,-0.0
103618,3054,39,0.2171033270396432,CC(CCC(=O)C1CC(O)(Br)C1)C(F)C(=O)O,2.534275198816663,47.63132,False,0.05814754962921144,1.888,10.137191772460938,0.7346701406243994,-4.247659159931824,-0.0
103658,3055,39,0.21699477537612336,CC1(Cl)CCC(C2(Br)CC(O)(Br)C2)C1,0.9853895637994772,32.093708,False,0.19021131098270416,3.7950000000000017,9.268381118774414,0.7163024669843818,-4.847733092227055,-0.0
103698,3056,39,0.21688627798843527,CC1(Br)C(=O)C2CC(O)(Br)CC21C(=O)CBr,0.5253665487015564,31.867554,False,2.6077864170074463,2.1666,9.518810272216797,0.6991459346131537,-5.290848781539667,-0.0
103738,3057,39,0.2167778348494411,CC(O)(CI)B(Br)C(=O)C[SH3],-5.838024757862973,25.249895000000002,False,0.1886214017868042,0.6007,4.663222789764403,0.4569362369235722,-5.907170073883255,-0.0
103778,3058,39,0.2166694459320164,CC(C)C(C(Br)C(O)Cl)C1(Cl)CC(O)(Br)C1,-0.338211553149139,28.802967,False,0.2252422720193863,3.434200000000001,8.196259498596191,0.7120592895151341,-5.211990120145629,-0.0
103818,3059,39,0.2165611112090504,CC1CCC1CC(=O)C1(C)CC(O)(Br)C1,2.9616787892870553,34.817,True,0.8669836521148682,2.875300000000001,10.060077667236328,0.8040504747896832,-4.259374382735284,-0.0
103857,3060,38,0.21645283065344587,N#CC(I)C1(Cl)C(N)OC(Br)(C(N)=[IH3])C1(Br)I,-7.674310985882603,-9.986775,True,1.4617269039154053,1.94408,4.369198799133302,0.3370855782723261,-6.514835346108018,-0.0
103897,3061,38,0.2163446042381192,B=COC1(CC(C)=P)C(=O)C1(Cl)CC1CC(O)(Br)C1,-1.6279202853872243,24.634869000000002,True,0.07440029829740524,1.5713999999999997,10.125602722167967,0.4416231224249281,-5.928230021488005,-0.0
103934,3062,35,0.21623643193600006,CCCCC(=O)C1CC(O)(Br)C1S,-0.9478311143029464,34.78306,True,0.18866991996765134,2.1475000000000004,7.3498802185058585,0.604648651058469,-4.514155394109986,-0.0
103974,3063,35,0.21612831372003213,CC#CC(O)(Br)CCl,-3.030574401472548,12.355830000000001,True,0.4619718790054321,1.332,6.122283458709718,0.4967076604998816,-4.782130632003509,-0.0
104015,3064,36,0.21602024956317206,CCC(Br)C(C)C(N)C(O)C(=O)C1CC(O)(Br)C1,0.7506912994894652,39.010242,True,0.23180046677589414,1.5468,10.13095474243164,0.6044104614469391,-4.938860047380249,-0.0
104056,3065,37,0.21591223943839052,CC(C)CCC(=O)C1CC(Br)(OCl)C1,1.634362063123603,27.735317,False,2.4963817596435547,3.663300000000003,8.007718086242676,0.7197977685056143,-3.500188277999831,-0.0
104093,3066,34,0.21580428331867135,CCC(O)C(=O)C(C)(OS)P(I)P(F)Br,-6.792420885831767,16.460570999999998,True,0.030229806900024414,4.327200000000002,4.6457557678222665,0.27391835995353875,-5.5873263737795815,-0.0
104131,3067,32,0.21569638117701206,CCCC(O)C1CC(O)(Br)C1,2.9793682421154215,40.4216,True,0.05258959904313088,1.6409,10.124204635620117,0.7138016400126349,-3.7451012094143903,-0.0
104167,3068,28,0.2155885329864236,CC1(Cl)CC(C)(Br)O1,0.4153512733271094,20.248160000000002,True,0.1593150794506073,2.4728000000000003,10.021743774414062,0.5447693638705653,-4.786547476525949,-0.0
104218,3069,39,0.2154807387199304,O=C(CCC1(Cl)CC(Br)(OCl)C1)C1(OF)CC1P,-2.501326042554776,19.210709,False,0.08661283552646637,3.6560000000000015,7.909699440002441,0.5199617472867721,-5.661507062961616,-0.0
104258,3070,39,0.2153729983505704,O=C(CC1CCC1)C1CC(Br)(OCl)C1,1.5685922982978628,24.223307000000002,True,1.2422857284545898,3.4173000000000027,7.726848602294923,0.7381865099142824,-3.4799500243615764,-0.0
104295,3071,36,0.21526531185139516,BC12C(CC1(O)Br)C1(Br)SC2(CBr)C1C=O,-6.5859475984673805,18.010769,True,1.4858888387680054,1.6819999999999995,5.8952903747558585,0.4098090405262443,-7.055849916408484,-0.0
104332,3072,33,0.21515767919546944,OC1(Br)CC2CCC2C1Cl,-1.8236034488362909,24.553614000000003,False,0.15554220974445346,2.1072,6.519802570343018,0.626234499275845,-4.8220791162689745,-0.0
104373,3073,34,0.2150501003558717,CC(=O)CC(Cl)(C(=O)Cl)C1(NP)CC(O)(Br)C1,-0.7897667476120735,24.958015,True,1.3580553531646729,1.7043,9.545928955078123,0.4424556301123207,-4.856854268144531,-0.0
104415,3074,36,0.2149425753056938,O=C(C1C(I)C(O)(Br)C1(P)Cl)C1(I)CC(O)(Br)C1,-4.137558746102386,18.68148,True,0.4723283350467682,2.9337,8.530595779418945,0.2760904325765773,-5.96184906835927,-0.0
104455,3075,36,0.21483510401804096,CC1C=C(C(=O)C2CC(O)(Br)C2)C1,2.1407964942015743,37.84258,True,0.9900885820388794,2.0152,9.190808296203613,0.7554240661909495,-4.0744155482009115,-0.0
104496,3076,37,0.21472768646603194,CC(=O)C(O)CCC(=O)C1CC(O)(Br)C1,3.0563766480664905,47.457726,False,0.05567522719502449,0.7790999999999999,10.216598510742188,0.7292012174111376,-3.8346762706949353,-0.0
104538,3077,39,0.21462032262279893,CC(=O)CCC(N)(Cl)C(Br)(OBr)C(C)C(C)(O)Br,-1.2693404003518782,16.511343,False,0.5991584062576294,3.4066000000000014,9.479269027709961,0.4384357397864214,-5.186036480946681,-0.0
104570,3078,31,0.21451301246148755,CC(=O)C1CCCC12CC(O)(Br)C2,2.053043209440568,47.936665000000005,False,0.9909589886665344,2.2392000000000003,9.883867263793944,0.7212956144705743,-4.399008335286457,-0.0
104611,3079,32,0.2144057559552568,CCC(CC(=O)C1CC(O)(Br)C1)C1=C(Cl)C1(O)Br,-0.09092123529274046,34.08243,False,0.4803087115287781,3.0553000000000017,7.692933082580566,0.6952432863963238,-4.574414086372986,-0.0
104656,3080,37,0.2142985530772792,OC1(Br)CC(CI)SSC1Cl,-3.7932243569502067,22.57601,False,0.3236313164234161,3.2235000000000014,7.233210563659668,0.42249627991064587,-5.7005375126187054,-0.0
104688,3081,29,0.2141914038007406,O=C(CC1(Br)CC1(O)Cl)C(I)C#[IH2],-4.552910083825746,11.615029,False,0.3844988644123077,2.072800000000001,6.122483253479004,0.4833557684681776,-5.963127141847544,-0.0
104738,3082,39,0.21408430809884024,CC(C)CCC1OC2(Br)CC1C2,0.2433570654699397,39.63125,True,2.4513754844665527,3.3226000000000018,8.357614517211914,0.6791997073882332,-4.639298581169807,-0.0
104776,3083,37,0.21397726594479086,CC(C)CCCC1(Cl)CC(O)(Br)C1,3.5283666003686904,36.250015000000005,False,0.5209174752235413,3.667600000000003,9.929616928100586,0.7722709629097124,-3.5131474423165177,-0.0
104813,3084,34,0.21387027731181849,OCC1(Br)C(Cl)C1(Br)C(Br)OBr,-3.0980211513225178,6.491461,False,0.5407782196998596,2.9146000000000014,6.504830360412598,0.6682472512860574,-6.120141567411556,-0.0
104858,3085,39,0.21376334217316256,CC1CC1C(=O)C1CC(O)(Br)C1,2.740577729016208,36.785114,True,0.04830803349614144,1.7049999999999998,10.222139358520508,0.7368737538553023,-4.145990991019678,-0.0
104897,3086,38,0.213656460502076,O=C(CI)C(=S)CCC1CC(O)(Br)C1,0.7821906948126185,34.501434,True,1.4988360404968262,2.634100000000001,10.26564121246338,0.4451174721214831,-4.045088277999831,-0.0
104938,3087,39,0.21354963227182494,CCNC(=[IH3])C1CC(O)(Br)C1,1.4172469504366008,34.64314,False,0.3312252759933472,0.8512,10.205730438232422,0.5918253842826441,-4.360437149484043,-0.0
104974,3088,35,0.21344285745568906,C#CCC(=O)CC(Cl)C1CC(O)(Br)C1,1.4011236623695753,34.449009999999994,False,0.04340459033846855,2.0698,10.129154205322266,0.6317589796052133,-4.563095195073036,-0.0
104999,3089,20,0.2133361360269612,O=C(CCCP)C1CC(O)(Br)C1,2.1576687980736353,44.61877,False,1.6231834888458252,1.7042999999999997,10.147340774536133,0.6112561086407262,-3.8252874671150336,-0.0
105058,3090,39,0.21322946795894776,OC1(Br)C2OC(Br)(CC23CC3P)CC1(S)CCl,-9.680862733697523,11.134358,True,0.6650089621543884,2.8949000000000007,7.289472579956055,0.3851891641506959,-7.496516997915971,-1.0
105098,3091,39,0.2131228532249683,CCC(CC(C)C(O)C(C)=O)=C1C(Br)CC1(O)Br,-1.104061531255762,41.591537,False,0.2531399726867676,2.9198000000000017,8.320041656494139,0.5664011509757289,-5.0533882748049965,-0.0
105137,3092,38,0.21301629179835585,CC(O)(Br)C(Cl)CC1CN(F)N1,-1.0029708003231326,22.41,False,0.3515132665634155,1.1606,8.631577491760254,0.5911175744612293,-5.3234015494004,-0.0
105176,3093,37,0.21290978365245666,CCCCCC(=O)C1=CC(Br)(OBr)C1,-1.405128913665444,24.358148999999997,True,0.8445922732353209,3.883600000000003,6.31918478012085,0.5468716345586873,-3.866673469501309,-0.0
105215,3094,36,0.21280332876063046,PC1CCCOC1(Cl)CBr,-3.9954731426303822,9.186639999999999,True,0.3842935264110565,2.3705,5.184621810913086,0.5090029811378782,-5.037185975774533,-0.0
105257,3095,38,0.21269692709625013,CB(Cl)C(CS)C(Cl)C(=O)C1CC(O)(Br)C1,-1.521625908219516,27.701199,False,0.05129386857151985,2.8165000000000004,9.252792358398438,0.4556733032950834,-5.3492398280370965,-0.0
105298,3096,39,0.212590578632702,CCCCC1(Br)C(O)C1(O)Cl,-1.3808137750254883,24.827196,False,1.2286982536315918,1.6121999999999996,5.321683406829834,0.7396115909821231,-4.346324426853895,-0.0
105331,3097,32,0.21248428334338568,B=NOC1(Br)CC(C(=O)CCC(C)(O)Br)C1,-2.372156598658861,31.292710999999997,True,0.7345471382141113,1.9563,7.7440452575683585,0.4504193229692208,-5.027760364278947,-0.0
105359,3098,20,0.21237804120171397,O=C(CCC1CC(O)(Br)C1)c1cc1=O,3.5015844485270526,37.996140000000004,True,0.28395628929138184,1.3787999999999998,10.265891075134276,0.6560687517617451,-3.0592613549229077,-0.0
105418,3099,39,0.2122718521811132,BC(CC(=O)CCC(B)(C)O)C1CC(O)(Br)C1,0.05628547739425624,41.821396,True,0.7876196503639221,-0.017500000000000068,10.12464714050293,0.535606043539199,-5.096789034708211,-0.0
105456,3100,37,0.21216571625502265,CCC(=O)CCC(Cl)C1CC(O)(Br)C1,3.209419375935349,36.017056,False,0.6628091931343079,2.8466000000000014,10.123624801635742,0.7879003646282945,-3.999072118149957,-0.0
105497,3101,38,0.21205963339689515,CCC(C)CC1(Cl)CC(Br)(OCl)C1,0.10617407042709677,13.326595000000001,True,3.1789989471435547,4.455600000000003,7.9275474548339835,0.6946831763958743,-4.562429534214898,-0.0
105535,3102,36,0.2119536035801967,NC1P=C(C2CC(O)(Br)C2)C1C(=O)CCBr,0.22448564407048294,39.666786,False,0.12886206805706024,1.8672,10.199637413024902,0.5861620206652813,-5.310446036828304,-0.0
105575,3103,36,0.2118476267784066,CC#CC(=O)CC1=C2C1CC2(O)Br,-4.082400288386574,36.20747,True,2.1477339267730717,1.3825,6.751894474029541,0.3430012795169071,-5.145505223576711,-0.0
105617,3104,38,0.2117417029650174,CCCCC(=O)CCC1(I)C2=C1C2(O)Br,-2.8427715161565064,27.991842,True,0.657200038433075,3.1070000000000024,5.276337146759033,0.4337147159814077,-3.6907331188039176,-0.0
105654,3105,35,0.2116358321135349,BC1(CCCC(=O)CCC)CC(O)(Br)C1,1.8679998255932808,41.105812,True,0.5904309153556824,2.1950000000000003,9.750046730041504,0.5956388559305561,-3.709592290401551,-0.0
105690,3106,31,0.21153001419747813,CCCC(=O)CCCC1CC(O)(Br)C1=P,-2.351887268550468,40.575157,True,0.0910579264163971,2.9445000000000023,5.473252773284912,0.6036612030796715,-4.434325240723449,-0.0
105737,3107,38,0.21142424919037944,CCCC(NN)C(=O)CCC1CC(O)(Br)C1,0.6117762489874485,41.238876,True,0.0324772372841835,1.4611999999999998,10.265005111694336,0.3772568215572844,-3.778371326487472,-0.0
105778,3108,39,0.21131853706578424,CCCC(=N)C1=C(C(=O)C2CC(O)(Br)C2)C1,1.2296880931444258,43.57874,False,0.01730695739388466,2.5691700000000006,9.255525588989258,0.6024554175549851,-3.9533122116120687,-0.0
105809,3109,30,0.21121287779725134,CCC1OC2(Br)CC(CCC1=O)C2,-6.404883795991164,36.511215,True,1.2819976806640625,2.6457000000000006,9.080526351928713,0.6656331798038327,-4.753134887902664,-2.0
105854,3110,35,0.21110727135835275,CCC(=O)C(I)CC(Cl)C1CC(O)(Br)C1,0.5480552302984376,30.584497,True,1.8755456209182741,3.2601000000000018,10.004528999328613,0.5591367621544749,-4.7515419006424775,-0.0
105898,3111,39,0.2110017177226736,CCCC(=O)C1B=BC1C(=O)C1CC(O)(Br)C1,0.4077774170048698,43.10502,False,1.4680420160293581,1.3321999999999998,10.215707778930664,0.6150648132580719,-5.342751396067781,-0.0
105938,3112,39,0.21089621686381227,OC1(Br)CC(C(F)C(Cl)CC2CC2)C1,2.487985578198149,35.600834000000006,False,1.019786715507507,3.2255000000000016,10.027814865112305,0.7864344450242191,-4.5247215537655165,-0.0
105978,3113,39,0.2107907687553804,NC1C(=O)CC2=C1C(S)C1(CC(O)(Br)C1)C2P,-3.5516291544747483,30.290015999999998,True,2.8564057350158687,1.0024999999999995,9.680739402770996,0.2677098917707834,-6.184275794598633,-0.0
106018,3114,39,0.2106853733710027,CC(C)(P)C(=O)CCC1CC(O)(Br)C1,2.4827132842687725,37.988495,True,0.11032549291849136,2.4829000000000008,10.240886688232422,0.6346634295619291,-3.758241464813017,-0.0
106058,3115,39,0.2105800306843172,CCC(=O)C(O)C(N)C1CC(Br)(OCl)C1,0.16085129293230047,17.33823,True,0.662911057472229,1.3253,7.7250075340271,0.7513253333806135,-4.723736637484582,-0.0
106098,3116,39,0.21047474066897506,CC(C#N)C(=S)C(=O)CCC1(Br)CC(O)(Br)C1,0.6613524241776567,31.34323,True,0.2950749695301056,2.8762800000000013,9.774526596069336,0.5861563282069377,-4.6683238566955145,-0.0
106138,3117,39,0.2103695032986406,B=C1C(Br)(OCl)CC1(Cl)C1C2=C(I)C2(Cl)C1C=C,-8.025259658176964,6.3910860000000005,False,0.0858636349439621,3.8148000000000013,4.508941650390625,0.2586453093957801,-6.426670021449463,-0.0
106178,3118,39,0.2102643185469913,CC(F)(S)CC1(Br)OC1CC(=O)C1(F)CC(O)(Br)C1,-2.946606082414031,29.472069,True,0.08631376177072525,3.0268000000000006,8.091608047485353,0.4056368913933087,-5.463809893055542,-0.0
106217,3119,38,0.2101591863877178,BOC1(Br)CC(CCS)OB1Br,-5.196206297133778,20.365665,True,0.1925317943096161,1.1733999999999998,5.439123630523682,0.4788007422834542,-6.0182257987119865,-0.0
106249,3120,30,0.210054106794524,CC(Br)(C=CCS)OBr,-3.4645034287264305,16.512404999999998,True,1.4104735851287842,2.910000000000001,6.62935733795166,0.4734569478770804,-5.336203987843913,-0.0
106297,3121,38,0.20994907974112675,C=CCC1=C2C(CCCC1=O)CC2(O)Br,-4.010284790926211,39.747334,True,2.288460254669189,2.715500000000002,7.40212869644165,0.6190236923715376,-4.277552417083674,-1.0
106338,3122,39,0.20984410520125615,NC12OC1(Br)C(Cl)=C1C(CC1(O)Br)C2=O,-2.0895351051635225,13.981488,True,1.6955541372299194,0.9418,8.657735824584961,0.4986468455866744,-5.685475018298758,-0.0
106378,3123,39,0.2097391831486556,NC1C(C(P)C(Br)([IH4])C(=I)CC(=O)O)CC1(O)Br,-6.05352317838617,10.428719000000001,True,1.5601402521133425,1.1982999999999993,6.7763919830322275,0.24218124064038016,-6.189080234215423,-0.0
106418,3124,39,0.20963431355708126,C#CCC(CC(=O)CCCC)C1CC(O)(Br)C1,1.6307301959276628,46.431187,False,0.5921012759208679,3.268800000000001,10.13418197631836,0.5786556081995213,-4.057360421990683,-0.0
106455,3125,36,0.2095294964003027,O=C(CCCCO)CCC1CC(O)(Br)C1,2.8849795584928266,46.193283,False,0.07487306743860245,1.9918,10.26461410522461,0.5532503128401843,-2.9518261957269942,-0.0
106489,3126,30,0.2094247316521025,CCC(CC(=O)CCC#N)C1CC(O)(Br)C1,2.4795853615552597,46.941223,False,1.3700852394104004,2.7690800000000007,9.468881607055664,0.7643911310894127,-4.030908689124834,-0.0
106533,3127,34,0.2093200192862765,CCC1=BC(Br)=C=C(C(=O)C2CC(O)(Br)C2=I)C1=O,-6.268737859471835,39.570366,False,0.11338040232658385,1.8972,6.319752216339111,0.21265390619290128,-5.889071911597897,-0.0
106570,3128,31,0.20921535927663334,N#CCC(=O)C(=O)CCC1CC(O)(Br)C1,2.459467442634341,40.369728,True,0.08509427309036255,1.31198,10.264986038208008,0.6052997951582607,-3.617071580342378,-0.0
106618,3129,39,0.20911075159699508,CCCC(C)(P)CC([IH4])C(C)(O)Br,-1.3763192909744653,12.363517,True,0.10880991816520692,2.6466000000000034,9.749165534973145,0.43860473707463576,-5.453567045693696,-0.0
106658,3130,39,0.2090061962211966,CCC(Cl)C(=O)CCCC1(F)CC(O)(Br)C1,2.367435686256455,31.833340000000003,True,1.3727787733078003,3.328800000000002,9.623771667480467,0.7634467993090385,-4.2202324093070915,-0.0
106698,3131,39,0.208901693123086,COC(Br)(C#[IH2])C(Br)(Br)Br,-4.6417401013195345,1.2457745,False,0.8235344290733337,3.4213000000000005,6.471600532531737,0.3843526960452234,-5.672374360671794,-0.0
106737,3132,38,0.2087972422765245,C=C(CCC1(Cl)C=C1Cl)C1(Cl)CC(O)(Br)C1,0.4424122619228197,30.228258,False,0.12752994894981384,4.2916000000000025,9.824169158935547,0.5945892633981832,-4.933040007806153,-0.0
106777,3133,38,0.20869284365538626,CC(Br)(CCC(I)C=O)OCl,-1.2977312732322992,17.066502,True,1.342815399169922,3.050600000000002,9.776665687561037,0.4304617726734056,-5.357701194480498,-0.0
106815,3134,36,0.20858849723355852,BC(Cl)(CCC)C(C)(O)Br,-2.185461259107154,20.495117,False,1.39962899684906,1.4580999999999995,6.311472892761231,0.5714851932052537,-4.65577187321043,-0.0
106854,3135,35,0.20848420298494175,O=C(CCC#P)CCCC1CC(O)(Br)C1,2.093885291294564,42.118342999999996,False,1.4226361513137815,3.369200000000002,10.26565170288086,0.6015182194424452,-3.8976361957269936,-0.0
106894,3136,35,0.20837996088344926,N=CC=CCC(=O)C1CC(O)(Br)C1S,-3.6358487796257815,35.25492,True,0.014834467321634291,1.5531699999999995,7.348025321960449,0.4149342275908079,-5.6004480580921845,-0.0
106938,3137,39,0.2082757709030076,CCCC(=I)C(C)(Br)CF,-2.150382108953433,30.951433,False,0.032491859048604965,3.5170000000000017,6.3509297370910645,0.548813028755015,-4.516589052979488,-0.0
106977,3138,38,0.20817163301755606,CCCC(=O)C1CC(=O)C2CC(Br)(C2)O1,-2.7948019519340104,36.314217,True,2.0598785877227783,2.2148000000000003,8.529012680053711,0.7416088794457861,-4.749522542412038,-1.0
107018,3139,39,0.20806754720104734,CC(S)C1=C(C2CC(O)(Br)C2)CCC1=O,-1.8122636397808736,34.41782,True,0.09702733904123306,2.4577,6.038455486297607,0.6055695602213832,-4.371330864279488,-0.0
107058,3140,39,0.20796351342744684,CCCC(CC(O)(Br)[IH4])C(C)CCl,0.21854373476202732,10.911942,False,0.02474614605307579,3.0729000000000024,9.884455680847168,0.5486180951915859,-4.882191346392999,-0.0
107078,3141,19,0.20785953167073312,CCC(=O)CCC1CC(Br)(OF)C1,1.4728715990468637,42.83992,False,0.4073587954044342,3.1480000000000024,8.113332748413086,0.70330455589405,-3.604542917429641,-0.0
107138,3142,39,0.20775560190489775,CC(Br)(OBr)C1CC(=[IH3])O1,-2.9428021751636337,11.960671000000001,False,0.19181782007217407,1.9747000000000008,7.568553924560548,0.5326250979550472,-5.878379411671968,-0.0
107177,3143,38,0.20765172410394533,CC(CI)C1(Br)OCBC1(Cl)OCl,-6.233126828203165,7.439439999999999,False,1.586672306060791,2.6359000000000017,5.3076701164245605,0.4111821361235759,-6.384510145241207,-0.0
107213,3144,34,0.20754789824189335,BCC1=C(C(Br)(C#[SH])OBr)C(=C)C(P)C1=O,-6.851761294631003,9.512655,False,1.1029173135757446,2.0237000000000007,4.864192008972168,0.3491692075443583,-6.23229610383447,-0.0
107259,3146,38,0.20734040223062608,CC(I)C(C)C(CC(C)(Br)OCl)N=C(Cl)Cl,-2.8243235152324533,10.498263,True,1.2580318450927734,5.319800000000003,9.360546112060547,0.2957414758285951,-5.539068865967435,-0.0
107292,3147,31,0.2072367320295108,BC(=[IH3])C(=O)C1CC#CC2C(CC2(O)Br)C1=O,-10.2045383398048,17.936730999999998,True,0.1381010264158249,-0.7376,6.536902904510497,0.21449395582628267,-6.409338895536583,-1.0
107337,3148,36,0.20713311366349604,CC(O)(Br)CC(C(=O)Cl)C(Cl)(Cl)Br,-2.181934408841546,22.231504,False,0.33941641449928284,3.3878000000000004,6.176008224487305,0.6025474719056899,-4.750070172176498,-0.0
